local_id,Date,Seasons,Subset,Functioning Day
1916,2018-02-18,1,train,1
1917,2018-02-18,1,train,1
1918,2018-02-18,1,train,1
1919,2018-02-18,1,train,1
1920,2018-02-18,1,train,1
1921,2018-02-19,1,train,1
1922,2018-02-19,1,train,1
1923,2018-02-19,1,train,1
1924,2018-02-19,1,train,1
1925,2018-02-19,1,train,1
1926,2018-02-19,1,train,1
1927,2018-02-19,1,train,1
1928,2018-02-19,1,train,1
1929,2018-02-19,1,train,1
1930,2018-02-19,1,train,1
1931,2018-02-19,1,train,1
1932,2018-02-19,1,train,1
1933,2018-02-19,1,train,1
1934,2018-02-19,1,train,1
1935,2018-02-19,1,train,1
1936,2018-02-19,1,train,1
1937,2018-02-19,1,train,1
1938,2018-02-19,1,train,1
1939,2018-02-19,1,train,1
1940,2018-02-19,1,train,1
1941,2018-02-19,1,train,1
1942,2018-02-19,1,train,1
1943,2018-02-19,1,train,1
1944,2018-02-19,1,train,1
1,2018-02-20,1,val,1
2,2018-02-20,1,val,1
3,2018-02-20,1,val,1
4,2018-02-20,1,val,1
5,2018-02-20,1,val,1
6,2018-02-20,1,val,1
7,2018-02-20,1,val,1
8,2018-02-20,1,val,1
9,2018-02-20,1,val,1
10,2018-02-20,1,val,1
11,2018-02-20,1,val,1
12,2018-02-20,1,val,1
13,2018-02-20,1,val,1
14,2018-02-20,1,val,1
15,2018-02-20,1,val,1
16,2018-02-20,1,val,1
17,2018-02-20,1,val,1
18,2018-02-20,1,val,1
19,2018-02-20,1,val,1
20,2018-02-20,1,val,1
21,2018-02-20,1,val,1
22,2018-02-20,1,val,1
23,2018-02-20,1,val,1
24,2018-02-20,1,val,1
25,2018-02-21,1,val,1
26,2018-02-21,1,val,1
27,2018-02-21,1,val,1
28,2018-02-21,1,val,1
29,2018-02-21,1,val,1
30,2018-02-21,1,val,1
31,2018-02-21,1,val,1
32,2018-02-21,1,val,1
33,2018-02-21,1,val,1
34,2018-02-21,1,val,1
35,2018-02-21,1,val,1
36,2018-02-21,1,val,1
37,2018-02-21,1,val,1
38,2018-02-21,1,val,1
39,2018-02-21,1,val,1
40,2018-02-21,1,val,1
41,2018-02-21,1,val,1
42,2018-02-21,1,val,1
43,2018-02-21,1,val,1
44,2018-02-21,1,val,1
45,2018-02-21,1,val,1
46,2018-02-21,1,val,1
47,2018-02-21,1,val,1
48,2018-02-21,1,val,1
49,2018-02-22,1,val,1
50,2018-02-22,1,val,1
51,2018-02-22,1,val,1
52,2018-02-22,1,val,1
53,2018-02-22,1,val,1
54,2018-02-22,1,val,1
55,2018-02-22,1,val,1
56,2018-02-22,1,val,1
57,2018-02-22,1,val,1
58,2018-02-22,1,val,1
59,2018-02-22,1,val,1
60,2018-02-22,1,val,1
61,2018-02-22,1,val,1
62,2018-02-22,1,val,1
63,2018-02-22,1,val,1
64,2018-02-22,1,val,1
65,2018-02-22,1,val,1
66,2018-02-22,1,val,1
67,2018-02-22,1,val,1
68,2018-02-22,1,val,1
69,2018-02-22,1,val,1
70,2018-02-22,1,val,1
71,2018-02-22,1,val,1
72,2018-02-22,1,val,1
73,2018-02-23,1,val,1
74,2018-02-23,1,val,1
75,2018-02-23,1,val,1
76,2018-02-23,1,val,1
77,2018-02-23,1,val,1
78,2018-02-23,1,val,1
79,2018-02-23,1,val,1
80,2018-02-23,1,val,1
81,2018-02-23,1,val,1
82,2018-02-23,1,val,1
83,2018-02-23,1,val,1
84,2018-02-23,1,val,1
85,2018-02-23,1,val,1
86,2018-02-23,1,val,1
87,2018-02-23,1,val,1
88,2018-02-23,1,val,1
89,2018-02-23,1,val,1
90,2018-02-23,1,val,1
91,2018-02-23,1,val,1
92,2018-02-23,1,val,1
93,2018-02-23,1,val,1
94,2018-02-23,1,val,1
95,2018-02-23,1,val,1
96,2018-02-23,1,val,1
1,2018-02-24,1,test,1
2,2018-02-24,1,test,1
3,2018-02-24,1,test,1
4,2018-02-24,1,test,1
5,2018-02-24,1,test,1
6,2018-02-24,1,test,1
7,2018-02-24,1,test,1
8,2018-02-24,1,test,1
9,2018-02-24,1,test,1
10,2018-02-24,1,test,1
11,2018-02-24,1,test,1
12,2018-02-24,1,test,1
13,2018-02-24,1,test,1
14,2018-02-24,1,test,1
15,2018-02-24,1,test,1
16,2018-02-24,1,test,1
17,2018-02-24,1,test,1
18,2018-02-24,1,test,1
19,2018-02-24,1,test,1
20,2018-02-24,1,test,1
21,2018-02-24,1,test,1
22,2018-02-24,1,test,1
23,2018-02-24,1,test,1
24,2018-02-24,1,test,1
25,2018-02-25,1,test,1
26,2018-02-25,1,test,1
27,2018-02-25,1,test,1
28,2018-02-25,1,test,1
29,2018-02-25,1,test,1
30,2018-02-25,1,test,1
31,2018-02-25,1,test,1
32,2018-02-25,1,test,1
33,2018-02-25,1,test,1
34,2018-02-25,1,test,1
35,2018-02-25,1,test,1
36,2018-02-25,1,test,1
37,2018-02-25,1,test,1
38,2018-02-25,1,test,1
39,2018-02-25,1,test,1
40,2018-02-25,1,test,1
41,2018-02-25,1,test,1
42,2018-02-25,1,test,1
43,2018-02-25,1,test,1
44,2018-02-25,1,test,1
45,2018-02-25,1,test,1
46,2018-02-25,1,test,1
47,2018-02-25,1,test,1
48,2018-02-25,1,test,1
49,2018-02-26,1,test,1
50,2018-02-26,1,test,1
51,2018-02-26,1,test,1
52,2018-02-26,1,test,1
53,2018-02-26,1,test,1
54,2018-02-26,1,test,1
55,2018-02-26,1,test,1
56,2018-02-26,1,test,1
57,2018-02-26,1,test,1
58,2018-02-26,1,test,1
59,2018-02-26,1,test,1
60,2018-02-26,1,test,1
61,2018-02-26,1,test,1
62,2018-02-26,1,test,1
63,2018-02-26,1,test,1
64,2018-02-26,1,test,1
65,2018-02-26,1,test,1
66,2018-02-26,1,test,1
67,2018-02-26,1,test,1
68,2018-02-26,1,test,1
69,2018-02-26,1,test,1
70,2018-02-26,1,test,1
71,2018-02-26,1,test,1
72,2018-02-26,1,test,1
73,2018-02-27,1,test,1
74,2018-02-27,1,test,1
75,2018-02-27,1,test,1
76,2018-02-27,1,test,1
77,2018-02-27,1,test,1
78,2018-02-27,1,test,1
79,2018-02-27,1,test,1
80,2018-02-27,1,test,1
81,2018-02-27,1,test,1
82,2018-02-27,1,test,1
83,2018-02-27,1,test,1
84,2018-02-27,1,test,1
85,2018-02-27,1,test,1
86,2018-02-27,1,test,1
87,2018-02-27,1,test,1
88,2018-02-27,1,test,1
89,2018-02-27,1,test,1
90,2018-02-27,1,test,1
91,2018-02-27,1,test,1
92,2018-02-27,1,test,1
93,2018-02-27,1,test,1
94,2018-02-27,1,test,1
95,2018-02-27,1,test,1
96,2018-02-27,1,test,1
97,2018-02-28,1,test,1
98,2018-02-28,1,test,1
99,2018-02-28,1,test,1
100,2018-02-28,1,test,1
101,2018-02-28,1,test,1
102,2018-02-28,1,test,1
103,2018-02-28,1,test,1
104,2018-02-28,1,test,1
105,2018-02-28,1,test,1
106,2018-02-28,1,test,1
107,2018-02-28,1,test,1
108,2018-02-28,1,test,1
109,2018-02-28,1,test,1
110,2018-02-28,1,test,1
111,2018-02-28,1,test,1
112,2018-02-28,1,test,1
113,2018-02-28,1,test,1
114,2018-02-28,1,test,1
115,2018-02-28,1,test,1
116,2018-02-28,1,test,1
117,2018-02-28,1,test,1
118,2018-02-28,1,test,1
119,2018-02-28,1,test,1
120,2018-02-28,1,test,1
1,2018-03-01,2,train,1
2,2018-03-01,2,train,1
3,2018-03-01,2,train,1
4,2018-03-01,2,train,1
5,2018-03-01,2,train,1
6,2018-03-01,2,train,1
7,2018-03-01,2,train,1
8,2018-03-01,2,train,1
9,2018-03-01,2,train,1
10,2018-03-01,2,train,1
11,2018-03-01,2,train,1
12,2018-03-01,2,train,1
13,2018-03-01,2,train,1
14,2018-03-01,2,train,1
15,2018-03-01,2,train,1
16,2018-03-01,2,train,1
17,2018-03-01,2,train,1
18,2018-03-01,2,train,1
19,2018-03-01,2,train,1
20,2018-03-01,2,train,1
21,2018-03-01,2,train,1
22,2018-03-01,2,train,1
23,2018-03-01,2,train,1
24,2018-03-01,2,train,1
25,2018-03-02,2,train,1
26,2018-03-02,2,train,1
27,2018-03-02,2,train,1
28,2018-03-02,2,train,1
29,2018-03-02,2,train,1
30,2018-03-02,2,train,1
31,2018-03-02,2,train,1
32,2018-03-02,2,train,1
33,2018-03-02,2,train,1
34,2018-03-02,2,train,1
35,2018-03-02,2,train,1
36,2018-03-02,2,train,1
37,2018-03-02,2,train,1
38,2018-03-02,2,train,1
39,2018-03-02,2,train,1
40,2018-03-02,2,train,1
41,2018-03-02,2,train,1
42,2018-03-02,2,train,1
43,2018-03-02,2,train,1
44,2018-03-02,2,train,1
45,2018-03-02,2,train,1
46,2018-03-02,2,train,1
47,2018-03-02,2,train,1
48,2018-03-02,2,train,1
49,2018-03-03,2,train,1
50,2018-03-03,2,train,1
51,2018-03-03,2,train,1
52,2018-03-03,2,train,1
53,2018-03-03,2,train,1
54,2018-03-03,2,train,1
55,2018-03-03,2,train,1
56,2018-03-03,2,train,1
57,2018-03-03,2,train,1
58,2018-03-03,2,train,1
59,2018-03-03,2,train,1
60,2018-03-03,2,train,1
61,2018-03-03,2,train,1
62,2018-03-03,2,train,1
63,2018-03-03,2,train,1
64,2018-03-03,2,train,1
65,2018-03-03,2,train,1
66,2018-03-03,2,train,1
67,2018-03-03,2,train,1
68,2018-03-03,2,train,1
69,2018-03-03,2,train,1
70,2018-03-03,2,train,1
71,2018-03-03,2,train,1
72,2018-03-03,2,train,1
73,2018-03-04,2,train,1
74,2018-03-04,2,train,1
75,2018-03-04,2,train,1
76,2018-03-04,2,train,1
77,2018-03-04,2,train,1
78,2018-03-04,2,train,1
79,2018-03-04,2,train,1
80,2018-03-04,2,train,1
81,2018-03-04,2,train,1
82,2018-03-04,2,train,1
83,2018-03-04,2,train,1
84,2018-03-04,2,train,1
85,2018-03-04,2,train,1
86,2018-03-04,2,train,1
87,2018-03-04,2,train,1
88,2018-03-04,2,train,1
89,2018-03-04,2,train,1
90,2018-03-04,2,train,1
91,2018-03-04,2,train,1
92,2018-03-04,2,train,1
93,2018-03-04,2,train,1
94,2018-03-04,2,train,1
95,2018-03-04,2,train,1
96,2018-03-04,2,train,1
97,2018-03-05,2,train,1
98,2018-03-05,2,train,1
99,2018-03-05,2,train,1
100,2018-03-05,2,train,1
101,2018-03-05,2,train,1
102,2018-03-05,2,train,1
103,2018-03-05,2,train,1
104,2018-03-05,2,train,1
105,2018-03-05,2,train,1
106,2018-03-05,2,train,1
107,2018-03-05,2,train,1
108,2018-03-05,2,train,1
109,2018-03-05,2,train,1
110,2018-03-05,2,train,1
111,2018-03-05,2,train,1
112,2018-03-05,2,train,1
113,2018-03-05,2,train,1
114,2018-03-05,2,train,1
115,2018-03-05,2,train,1
116,2018-03-05,2,train,1
117,2018-03-05,2,train,1
118,2018-03-05,2,train,1
119,2018-03-05,2,train,1
120,2018-03-05,2,train,1
121,2018-03-06,2,train,1
122,2018-03-06,2,train,1
123,2018-03-06,2,train,1
124,2018-03-06,2,train,1
125,2018-03-06,2,train,1
126,2018-03-06,2,train,1
127,2018-03-06,2,train,1
128,2018-03-06,2,train,1
129,2018-03-06,2,train,1
130,2018-03-06,2,train,1
131,2018-03-06,2,train,1
132,2018-03-06,2,train,1
133,2018-03-06,2,train,1
134,2018-03-06,2,train,1
135,2018-03-06,2,train,1
136,2018-03-06,2,train,1
137,2018-03-06,2,train,1
138,2018-03-06,2,train,1
139,2018-03-06,2,train,1
140,2018-03-06,2,train,1
141,2018-03-06,2,train,1
142,2018-03-06,2,train,1
143,2018-03-06,2,train,1
144,2018-03-06,2,train,1
145,2018-03-07,2,train,1
146,2018-03-07,2,train,1
147,2018-03-07,2,train,1
148,2018-03-07,2,train,1
149,2018-03-07,2,train,1
150,2018-03-07,2,train,1
151,2018-03-07,2,train,1
152,2018-03-07,2,train,1
153,2018-03-07,2,train,1
154,2018-03-07,2,train,1
155,2018-03-07,2,train,1
156,2018-03-07,2,train,1
157,2018-03-07,2,train,1
158,2018-03-07,2,train,1
159,2018-03-07,2,train,1
160,2018-03-07,2,train,1
161,2018-03-07,2,train,1
162,2018-03-07,2,train,1
163,2018-03-07,2,train,1
164,2018-03-07,2,train,1
165,2018-03-07,2,train,1
166,2018-03-07,2,train,1
167,2018-03-07,2,train,1
168,2018-03-07,2,train,1
169,2018-03-08,2,train,1
170,2018-03-08,2,train,1
171,2018-03-08,2,train,1
172,2018-03-08,2,train,1
173,2018-03-08,2,train,1
174,2018-03-08,2,train,1
175,2018-03-08,2,train,1
176,2018-03-08,2,train,1
177,2018-03-08,2,train,1
178,2018-03-08,2,train,1
179,2018-03-08,2,train,1
180,2018-03-08,2,train,1
181,2018-03-08,2,train,1
182,2018-03-08,2,train,1
183,2018-03-08,2,train,1
184,2018-03-08,2,train,1
185,2018-03-08,2,train,1
186,2018-03-08,2,train,1
187,2018-03-08,2,train,1
188,2018-03-08,2,train,1
189,2018-03-08,2,train,1
190,2018-03-08,2,train,1
191,2018-03-08,2,train,1
192,2018-03-08,2,train,1
193,2018-03-09,2,train,1
194,2018-03-09,2,train,1
195,2018-03-09,2,train,1
196,2018-03-09,2,train,1
197,2018-03-09,2,train,1
198,2018-03-09,2,train,1
199,2018-03-09,2,train,1
200,2018-03-09,2,train,1
201,2018-03-09,2,train,1
202,2018-03-09,2,train,1
203,2018-03-09,2,train,1
204,2018-03-09,2,train,1
205,2018-03-09,2,train,1
206,2018-03-09,2,train,1
207,2018-03-09,2,train,1
208,2018-03-09,2,train,1
209,2018-03-09,2,train,1
210,2018-03-09,2,train,1
211,2018-03-09,2,train,1
212,2018-03-09,2,train,1
213,2018-03-09,2,train,1
214,2018-03-09,2,train,1
215,2018-03-09,2,train,1
216,2018-03-09,2,train,1
217,2018-03-10,2,train,1
218,2018-03-10,2,train,1
219,2018-03-10,2,train,1
220,2018-03-10,2,train,1
221,2018-03-10,2,train,1
222,2018-03-10,2,train,1
223,2018-03-10,2,train,1
224,2018-03-10,2,train,1
225,2018-03-10,2,train,1
226,2018-03-10,2,train,1
227,2018-03-10,2,train,1
228,2018-03-10,2,train,1
229,2018-03-10,2,train,1
230,2018-03-10,2,train,1
231,2018-03-10,2,train,1
232,2018-03-10,2,train,1
233,2018-03-10,2,train,1
234,2018-03-10,2,train,1
235,2018-03-10,2,train,1
236,2018-03-10,2,train,1
237,2018-03-10,2,train,1
238,2018-03-10,2,train,1
239,2018-03-10,2,train,1
240,2018-03-10,2,train,1
241,2018-03-11,2,train,1
242,2018-03-11,2,train,1
243,2018-03-11,2,train,1
244,2018-03-11,2,train,1
245,2018-03-11,2,train,1
246,2018-03-11,2,train,1
247,2018-03-11,2,train,1
248,2018-03-11,2,train,1
249,2018-03-11,2,train,1
250,2018-03-11,2,train,1
251,2018-03-11,2,train,1
252,2018-03-11,2,train,1
253,2018-03-11,2,train,1
254,2018-03-11,2,train,1
255,2018-03-11,2,train,1
256,2018-03-11,2,train,1
257,2018-03-11,2,train,1
258,2018-03-11,2,train,1
259,2018-03-11,2,train,1
260,2018-03-11,2,train,1
261,2018-03-11,2,train,1
262,2018-03-11,2,train,1
263,2018-03-11,2,train,1
264,2018-03-11,2,train,1
265,2018-03-12,2,train,1
266,2018-03-12,2,train,1
267,2018-03-12,2,train,1
268,2018-03-12,2,train,1
269,2018-03-12,2,train,1
270,2018-03-12,2,train,1
271,2018-03-12,2,train,1
272,2018-03-12,2,train,1
273,2018-03-12,2,train,1
274,2018-03-12,2,train,1
275,2018-03-12,2,train,1
276,2018-03-12,2,train,1
277,2018-03-12,2,train,1
278,2018-03-12,2,train,1
279,2018-03-12,2,train,1
280,2018-03-12,2,train,1
281,2018-03-12,2,train,1
282,2018-03-12,2,train,1
283,2018-03-12,2,train,1
284,2018-03-12,2,train,1
285,2018-03-12,2,train,1
286,2018-03-12,2,train,1
287,2018-03-12,2,train,1
288,2018-03-12,2,train,1
289,2018-03-13,2,train,1
290,2018-03-13,2,train,1
291,2018-03-13,2,train,1
292,2018-03-13,2,train,1
293,2018-03-13,2,train,1
294,2018-03-13,2,train,1
295,2018-03-13,2,train,1
296,2018-03-13,2,train,1
297,2018-03-13,2,train,1
298,2018-03-13,2,train,1
299,2018-03-13,2,train,1
300,2018-03-13,2,train,1
301,2018-03-13,2,train,1
302,2018-03-13,2,train,1
303,2018-03-13,2,train,1
304,2018-03-13,2,train,1
305,2018-03-13,2,train,1
306,2018-03-13,2,train,1
307,2018-03-13,2,train,1
308,2018-03-13,2,train,1
309,2018-03-13,2,train,1
310,2018-03-13,2,train,1
311,2018-03-13,2,train,1
312,2018-03-13,2,train,1
313,2018-03-14,2,train,1
314,2018-03-14,2,train,1
315,2018-03-14,2,train,1
316,2018-03-14,2,train,1
317,2018-03-14,2,train,1
318,2018-03-14,2,train,1
319,2018-03-14,2,train,1
320,2018-03-14,2,train,1
321,2018-03-14,2,train,1
322,2018-03-14,2,train,1
323,2018-03-14,2,train,1
324,2018-03-14,2,train,1
325,2018-03-14,2,train,1
326,2018-03-14,2,train,1
327,2018-03-14,2,train,1
328,2018-03-14,2,train,1
329,2018-03-14,2,train,1
330,2018-03-14,2,train,1
331,2018-03-14,2,train,1
332,2018-03-14,2,train,1
333,2018-03-14,2,train,1
334,2018-03-14,2,train,1
335,2018-03-14,2,train,1
336,2018-03-14,2,train,1
337,2018-03-15,2,train,1
338,2018-03-15,2,train,1
339,2018-03-15,2,train,1
340,2018-03-15,2,train,1
341,2018-03-15,2,train,1
342,2018-03-15,2,train,1
343,2018-03-15,2,train,1
344,2018-03-15,2,train,1
345,2018-03-15,2,train,1
346,2018-03-15,2,train,1
347,2018-03-15,2,train,1
348,2018-03-15,2,train,1
349,2018-03-15,2,train,1
350,2018-03-15,2,train,1
351,2018-03-15,2,train,1
352,2018-03-15,2,train,1
353,2018-03-15,2,train,1
354,2018-03-15,2,train,1
355,2018-03-15,2,train,1
356,2018-03-15,2,train,1
357,2018-03-15,2,train,1
358,2018-03-15,2,train,1
359,2018-03-15,2,train,1
360,2018-03-15,2,train,1
361,2018-03-16,2,train,1
362,2018-03-16,2,train,1
363,2018-03-16,2,train,1
364,2018-03-16,2,train,1
365,2018-03-16,2,train,1
366,2018-03-16,2,train,1
367,2018-03-16,2,train,1
368,2018-03-16,2,train,1
369,2018-03-16,2,train,1
370,2018-03-16,2,train,1
371,2018-03-16,2,train,1
372,2018-03-16,2,train,1
373,2018-03-16,2,train,1
374,2018-03-16,2,train,1
375,2018-03-16,2,train,1
376,2018-03-16,2,train,1
377,2018-03-16,2,train,1
378,2018-03-16,2,train,1
379,2018-03-16,2,train,1
380,2018-03-16,2,train,1
381,2018-03-16,2,train,1
382,2018-03-16,2,train,1
383,2018-03-16,2,train,1
384,2018-03-16,2,train,1
385,2018-03-17,2,train,1
386,2018-03-17,2,train,1
387,2018-03-17,2,train,1
388,2018-03-17,2,train,1
389,2018-03-17,2,train,1
390,2018-03-17,2,train,1
391,2018-03-17,2,train,1
392,2018-03-17,2,train,1
393,2018-03-17,2,train,1
394,2018-03-17,2,train,1
395,2018-03-17,2,train,1
396,2018-03-17,2,train,1
397,2018-03-17,2,train,1
398,2018-03-17,2,train,1
399,2018-03-17,2,train,1
400,2018-03-17,2,train,1
401,2018-03-17,2,train,1
402,2018-03-17,2,train,1
403,2018-03-17,2,train,1
404,2018-03-17,2,train,1
405,2018-03-17,2,train,1
406,2018-03-17,2,train,1
407,2018-03-17,2,train,1
408,2018-03-17,2,train,1
409,2018-03-18,2,train,1
410,2018-03-18,2,train,1
411,2018-03-18,2,train,1
412,2018-03-18,2,train,1
413,2018-03-18,2,train,1
414,2018-03-18,2,train,1
415,2018-03-18,2,train,1
416,2018-03-18,2,train,1
417,2018-03-18,2,train,1
418,2018-03-18,2,train,1
419,2018-03-18,2,train,1
420,2018-03-18,2,train,1
421,2018-03-18,2,train,1
422,2018-03-18,2,train,1
423,2018-03-18,2,train,1
424,2018-03-18,2,train,1
425,2018-03-18,2,train,1
426,2018-03-18,2,train,1
427,2018-03-18,2,train,1
428,2018-03-18,2,train,1
429,2018-03-18,2,train,1
430,2018-03-18,2,train,1
431,2018-03-18,2,train,1
432,2018-03-18,2,train,1
433,2018-03-19,2,train,1
434,2018-03-19,2,train,1
435,2018-03-19,2,train,1
436,2018-03-19,2,train,1
437,2018-03-19,2,train,1
438,2018-03-19,2,train,1
439,2018-03-19,2,train,1
440,2018-03-19,2,train,1
441,2018-03-19,2,train,1
442,2018-03-19,2,train,1
443,2018-03-19,2,train,1
444,2018-03-19,2,train,1
445,2018-03-19,2,train,1
446,2018-03-19,2,train,1
447,2018-03-19,2,train,1
448,2018-03-19,2,train,1
449,2018-03-19,2,train,1
450,2018-03-19,2,train,1
451,2018-03-19,2,train,1
452,2018-03-19,2,train,1
453,2018-03-19,2,train,1
454,2018-03-19,2,train,1
455,2018-03-19,2,train,1
456,2018-03-19,2,train,1
457,2018-03-20,2,train,1
458,2018-03-20,2,train,1
459,2018-03-20,2,train,1
460,2018-03-20,2,train,1
461,2018-03-20,2,train,1
462,2018-03-20,2,train,1
463,2018-03-20,2,train,1
464,2018-03-20,2,train,1
465,2018-03-20,2,train,1
466,2018-03-20,2,train,1
467,2018-03-20,2,train,1
468,2018-03-20,2,train,1
469,2018-03-20,2,train,1
470,2018-03-20,2,train,1
471,2018-03-20,2,train,1
472,2018-03-20,2,train,1
473,2018-03-20,2,train,1
474,2018-03-20,2,train,1
475,2018-03-20,2,train,1
476,2018-03-20,2,train,1
477,2018-03-20,2,train,1
478,2018-03-20,2,train,1
479,2018-03-20,2,train,1
480,2018-03-20,2,train,1
481,2018-03-21,2,train,1
482,2018-03-21,2,train,1
483,2018-03-21,2,train,1
484,2018-03-21,2,train,1
485,2018-03-21,2,train,1
486,2018-03-21,2,train,1
487,2018-03-21,2,train,1
488,2018-03-21,2,train,1
489,2018-03-21,2,train,1
490,2018-03-21,2,train,1
491,2018-03-21,2,train,1
492,2018-03-21,2,train,1
493,2018-03-21,2,train,1
494,2018-03-21,2,train,1
495,2018-03-21,2,train,1
496,2018-03-21,2,train,1
497,2018-03-21,2,train,1
498,2018-03-21,2,train,1
499,2018-03-21,2,train,1
500,2018-03-21,2,train,1
501,2018-03-21,2,train,1
502,2018-03-21,2,train,1
503,2018-03-21,2,train,1
504,2018-03-21,2,train,1
505,2018-03-22,2,train,1
506,2018-03-22,2,train,1
507,2018-03-22,2,train,1
508,2018-03-22,2,train,1
509,2018-03-22,2,train,1
510,2018-03-22,2,train,1
511,2018-03-22,2,train,1
512,2018-03-22,2,train,1
513,2018-03-22,2,train,1
514,2018-03-22,2,train,1
515,2018-03-22,2,train,1
516,2018-03-22,2,train,1
517,2018-03-22,2,train,1
518,2018-03-22,2,train,1
519,2018-03-22,2,train,1
520,2018-03-22,2,train,1
521,2018-03-22,2,train,1
522,2018-03-22,2,train,1
523,2018-03-22,2,train,1
524,2018-03-22,2,train,1
525,2018-03-22,2,train,1
526,2018-03-22,2,train,1
527,2018-03-22,2,train,1
528,2018-03-22,2,train,1
529,2018-03-23,2,train,1
530,2018-03-23,2,train,1
531,2018-03-23,2,train,1
532,2018-03-23,2,train,1
533,2018-03-23,2,train,1
534,2018-03-23,2,train,1
535,2018-03-23,2,train,1
536,2018-03-23,2,train,1
537,2018-03-23,2,train,1
538,2018-03-23,2,train,1
539,2018-03-23,2,train,1
540,2018-03-23,2,train,1
541,2018-03-23,2,train,1
542,2018-03-23,2,train,1
543,2018-03-23,2,train,1
544,2018-03-23,2,train,1
545,2018-03-23,2,train,1
546,2018-03-23,2,train,1
547,2018-03-23,2,train,1
548,2018-03-23,2,train,1
549,2018-03-23,2,train,1
550,2018-03-23,2,train,1
551,2018-03-23,2,train,1
552,2018-03-23,2,train,1
553,2018-03-24,2,train,1
554,2018-03-24,2,train,1
555,2018-03-24,2,train,1
556,2018-03-24,2,train,1
557,2018-03-24,2,train,1
558,2018-03-24,2,train,1
559,2018-03-24,2,train,1
560,2018-03-24,2,train,1
561,2018-03-24,2,train,1
562,2018-03-24,2,train,1
563,2018-03-24,2,train,1
564,2018-03-24,2,train,1
565,2018-03-24,2,train,1
566,2018-03-24,2,train,1
567,2018-03-24,2,train,1
568,2018-03-24,2,train,1
569,2018-03-24,2,train,1
570,2018-03-24,2,train,1
571,2018-03-24,2,train,1
572,2018-03-24,2,train,1
573,2018-03-24,2,train,1
574,2018-03-24,2,train,1
575,2018-03-24,2,train,1
576,2018-03-24,2,train,1
577,2018-03-25,2,train,1
578,2018-03-25,2,train,1
579,2018-03-25,2,train,1
580,2018-03-25,2,train,1
581,2018-03-25,2,train,1
582,2018-03-25,2,train,1
583,2018-03-25,2,train,1
584,2018-03-25,2,train,1
585,2018-03-25,2,train,1
586,2018-03-25,2,train,1
587,2018-03-25,2,train,1
588,2018-03-25,2,train,1
589,2018-03-25,2,train,1
590,2018-03-25,2,train,1
591,2018-03-25,2,train,1
592,2018-03-25,2,train,1
593,2018-03-25,2,train,1
594,2018-03-25,2,train,1
595,2018-03-25,2,train,1
596,2018-03-25,2,train,1
597,2018-03-25,2,train,1
598,2018-03-25,2,train,1
599,2018-03-25,2,train,1
600,2018-03-25,2,train,1
601,2018-03-26,2,train,1
602,2018-03-26,2,train,1
603,2018-03-26,2,train,1
604,2018-03-26,2,train,1
605,2018-03-26,2,train,1
606,2018-03-26,2,train,1
607,2018-03-26,2,train,1
608,2018-03-26,2,train,1
609,2018-03-26,2,train,1
610,2018-03-26,2,train,1
611,2018-03-26,2,train,1
612,2018-03-26,2,train,1
613,2018-03-26,2,train,1
614,2018-03-26,2,train,1
615,2018-03-26,2,train,1
616,2018-03-26,2,train,1
617,2018-03-26,2,train,1
618,2018-03-26,2,train,1
619,2018-03-26,2,train,1
620,2018-03-26,2,train,1
621,2018-03-26,2,train,1
622,2018-03-26,2,train,1
623,2018-03-26,2,train,1
624,2018-03-26,2,train,1
625,2018-03-27,2,train,1
626,2018-03-27,2,train,1
627,2018-03-27,2,train,1
628,2018-03-27,2,train,1
629,2018-03-27,2,train,1
630,2018-03-27,2,train,1
631,2018-03-27,2,train,1
632,2018-03-27,2,train,1
633,2018-03-27,2,train,1
634,2018-03-27,2,train,1
635,2018-03-27,2,train,1
636,2018-03-27,2,train,1
637,2018-03-27,2,train,1
638,2018-03-27,2,train,1
639,2018-03-27,2,train,1
640,2018-03-27,2,train,1
641,2018-03-27,2,train,1
642,2018-03-27,2,train,1
643,2018-03-27,2,train,1
644,2018-03-27,2,train,1
645,2018-03-27,2,train,1
646,2018-03-27,2,train,1
647,2018-03-27,2,train,1
648,2018-03-27,2,train,1
649,2018-03-28,2,train,1
650,2018-03-28,2,train,1
651,2018-03-28,2,train,1
652,2018-03-28,2,train,1
653,2018-03-28,2,train,1
654,2018-03-28,2,train,1
655,2018-03-28,2,train,1
656,2018-03-28,2,train,1
657,2018-03-28,2,train,1
658,2018-03-28,2,train,1
659,2018-03-28,2,train,1
660,2018-03-28,2,train,1
661,2018-03-28,2,train,1
662,2018-03-28,2,train,1
663,2018-03-28,2,train,1
664,2018-03-28,2,train,1
665,2018-03-28,2,train,1
666,2018-03-28,2,train,1
667,2018-03-28,2,train,1
668,2018-03-28,2,train,1
669,2018-03-28,2,train,1
670,2018-03-28,2,train,1
671,2018-03-28,2,train,1
672,2018-03-28,2,train,1
673,2018-03-29,2,train,1
674,2018-03-29,2,train,1
675,2018-03-29,2,train,1
676,2018-03-29,2,train,1
677,2018-03-29,2,train,1
678,2018-03-29,2,train,1
679,2018-03-29,2,train,1
680,2018-03-29,2,train,1
681,2018-03-29,2,train,1
682,2018-03-29,2,train,1
683,2018-03-29,2,train,1
684,2018-03-29,2,train,1
